Brand,KPI Name,KPI Unit,Month of Date,Year of Date,This Period Value
MiHIGH,Email Click Through Rate,%,August,2024,"196,655"
MiHIGH,Email Open Rate,%,August,2021,0
MiHIGH,Email Open Rate,%,August,2022,0
MiHIGH,Email Open Rate,%,August,2023,0
MiHIGH,Email Open Rate,%,August,2024,"596,292"
MiHIGH,% Cross-Sell Customers,%,August,2021,1.551891368
MiHIGH,% Cross-Sell Customers,%,August,2022,19.476744186
MiHIGH,% Cross-Sell Customers,%,August,2023,8.503401361
MiHIGH,% Cross-Sell Customers,%,August,2024,7.862407862
MiHIGH,ACOS,%,August,2021,
MiHIGH,ACOS,%,August,2022,
MiHIGH,ACOS,%,August,2023,23.869845668
MiHIGH,ACOS,%,August,2024,
MiHIGH,Conversion Rate,%,August,2021,
MiHIGH,Conversion Rate,%,August,2022,
MiHIGH,Conversion Rate,%,August,2023,1.377063745
MiHIGH,Conversion Rate,%,August,2024,"3,269.230769231"
Opposite Wall,TACOS,%,August,2021,11.663716184
Opposite Wall,TACOS,%,August,2022,10.842983730
Opposite Wall,TACOS,%,August,2023,14.266917501
Opposite Wall,TACOS,%,August,2024,18.900532145
Opposite Wall,Repeat Rate,%,August,2021,
Opposite Wall,Repeat Rate,%,August,2022,20.540149007
Opposite Wall,Repeat Rate,%,August,2023,22.617044442
Opposite Wall,Repeat Rate,%,August,2024,28.180421729
Opposite Wall,Email Click Rate,%,August,2021,0
Opposite Wall,Email Click Rate,%,August,2022,"1,326,310"
Opposite Wall,Email Click Rate,%,August,2023,"1,408,561"
Opposite Wall,Email Click Rate,%,August,2024,"1,652,700"
Opposite Wall,Email Click Through Rate,%,August,2021,0
Opposite Wall,Email Click Through Rate,%,August,2022,"506,622"
Opposite Wall,Email Click Through Rate,%,August,2023,"587,338"
Opposite Wall,Email Click Through Rate,%,August,2024,"551,977"
Opposite Wall,Email Open Rate,%,August,2021,0
Opposite Wall,Email Open Rate,%,August,2022,"1,815,704"
Opposite Wall,Email Open Rate,%,August,2023,"1,968,523"
Opposite Wall,Email Open Rate,%,August,2024,"2,167,457"
Opposite Wall,% Cross-Sell Customers,%,August,2021,5.553182401
Opposite Wall,% Cross-Sell Customers,%,August,2022,6.943335994
Opposite Wall,% Cross-Sell Customers,%,August,2023,9.124594720
Opposite Wall,% Cross-Sell Customers,%,August,2024,9.821428571
Opposite Wall,ACOS,%,August,2021,19.597026468
Opposite Wall,ACOS,%,August,2022,20.371973950
Opposite Wall,ACOS,%,August,2023,31.056862918
Opposite Wall,ACOS,%,August,2024,38.131080811
Opposite Wall,Contact Rate,%,August,2021,0
Opposite Wall,Contact Rate,%,August,2022,0
Opposite Wall,Contact Rate,%,August,2023,22.018348624
Opposite Wall,Contact Rate,%,August,2024,34.171725932
Opposite Wall,Conversion Rate,%,August,2021,2.936221140
Opposite Wall,Conversion Rate,%,August,2022,2.611857950
Opposite Wall,Conversion Rate,%,August,2023,1.767059686
Opposite Wall,Conversion Rate,%,August,2024,1.538239181
Opposite Wall,CSAT Score,%,August,2021,
Opposite Wall,CSAT Score,%,August,2022,
Opposite Wall,CSAT Score,%,August,2023,87.272727273
Opposite Wall,CSAT Score,%,August,2024,91.803278689
Proper Pour,TACOS,%,August,2021,11.907675822
Proper Pour,TACOS,%,August,2022,8.077604989
Proper Pour,TACOS,%,August,2023,2.061925779
Proper Pour,TACOS,%,August,2024,5.936063063
Proper Pour,Repeat Rate,%,August,2021,
Proper Pour,Repeat Rate,%,August,2022,12.911579726
Proper Pour,Repeat Rate,%,August,2023,18.872549020
Proper Pour,Repeat Rate,%,August,2024,21.095152603
Proper Pour,% Cross-Sell Customers,%,August,2021,
Proper Pour,% Cross-Sell Customers,%,August,2022,
Proper Pour,% Cross-Sell Customers,%,August,2023,
Proper Pour,% Cross-Sell Customers,%,August,2024,
Proper Pour,ACOS,%,August,2021,
Proper Pour,ACOS,%,August,2022,
Proper Pour,ACOS,%,August,2023,
Proper Pour,ACOS,%,August,2024,
Qalo,TACOS,%,August,2021,15.054727545
Qalo,TACOS,%,August,2022,10.037819192
Qalo,TACOS,%,August,2023,26.620858388
Qalo,TACOS,%,August,2024,29.527315603
Qalo,Repeat Rate,%,August,2021,
Qalo,Repeat Rate,%,August,2022,50.564345992
Qalo,Repeat Rate,%,August,2023,32.997023464
Qalo,Repeat Rate,%,August,2024,36.023924495
Qalo,Email Click Rate,%,August,2021,0
Qalo,Email Click Rate,%,August,2022,0
Qalo,Email Click Rate,%,August,2023,0
Qalo,Email Click Rate,%,August,2024,"21,476,623"
Qalo,Email Click Through Rate,%,August,2021,0
Qalo,Email Click Through Rate,%,August,2022,0
Qalo,Email Click Through Rate,%,August,2023,0
Qalo,Email Click Through Rate,%,August,2024,"11,743,009"
Qalo,Email Open Rate,%,August,2021,0
Qalo,Email Open Rate,%,August,2022,0
Qalo,Email Open Rate,%,August,2023,0
Qalo,Email Open Rate,%,August,2024,"32,870,482"
Qalo,% Cross-Sell Customers,%,August,2021,4.067230512
Qalo,% Cross-Sell Customers,%,August,2022,4.131572957
Qalo,% Cross-Sell Customers,%,August,2023,4.937463642
Qalo,% Cross-Sell Customers,%,August,2024,4.615384615
Qalo,ACOS,%,August,2021,
Qalo,ACOS,%,August,2022,
Qalo,ACOS,%,August,2023,
Qalo,ACOS,%,August,2024,
Qalo,Conversion Rate,%,August,2021,
Qalo,Conversion Rate,%,August,2022,
Qalo,Conversion Rate,%,August,2023,3.654814041
Qalo,Conversion Rate,%,August,2024,4.119599234
Rachel,TACOS,%,August,2021,30.500138666
Rachel,TACOS,%,August,2022,28.980143258
Rachel,TACOS,%,August,2023,27.210353981
Rachel,TACOS,%,August,2024,35.025717240
Rachel,Repeat Rate,%,August,2021,
Rachel,Repeat Rate,%,August,2022,66.033519553
Rachel,Repeat Rate,%,August,2023,53.686396677
Rachel,Repeat Rate,%,August,2024,60.750853242
Rachel,Email Click Rate,%,August,2021,"1,273,813"
Rachel,Email Click Rate,%,August,2022,"1,746,452"
Rachel,Email Click Rate,%,August,2023,"1,273,093"
Rachel,Email Click Rate,%,August,2024,"1,265,575"
Rachel,Email Click Through Rate,%,August,2021,"314,314"
Rachel,Email Click Through Rate,%,August,2022,"887,834"
Rachel,Email Click Through Rate,%,August,2023,"404,824"
Rachel,Email Click Through Rate,%,August,2024,"706,380"
Rachel,Email Open Rate,%,August,2021,"1,549,269"
Rachel,Email Open Rate,%,August,2022,"2,583,980"
Rachel,Email Open Rate,%,August,2023,"1,634,427"
Rachel,Email Open Rate,%,August,2024,"1,931,669"
Rachel,% Cross-Sell Customers,%,August,2021,2.004294918
Rachel,% Cross-Sell Customers,%,August,2022,3.809523810
Rachel,% Cross-Sell Customers,%,August,2023,4.464609800
Rachel,% Cross-Sell Customers,%,August,2024,6.951871658
Rachel,ACOS,%,August,2021,38.083654601
Rachel,ACOS,%,August,2022,30.999846964
Rachel,ACOS,%,August,2023,26.563762807
Rachel,ACOS,%,August,2024,34.197891947
Rachel,Contact Rate,%,August,2021,12.807377049
Rachel,Contact Rate,%,August,2022,31.248254677
Rachel,Contact Rate,%,August,2023,32.630487383
Rachel,Contact Rate,%,August,2024,43.496621622
Rachel,Conversion Rate,%,August,2021,4.015474737
Rachel,Conversion Rate,%,August,2022,3.478058117
Rachel,Conversion Rate,%,August,2023,2.329838710
Rachel,Conversion Rate,%,August,2024,1.649380075
Rachel,CSAT Score,%,August,2021,93.333333333
Rachel,CSAT Score,%,August,2022,97.222222222
Rachel,CSAT Score,%,August,2023,95.402298851
Rachel,CSAT Score,%,August,2024,93.103448276
Revant,TACOS,%,August,2021,22.819662006
Revant,TACOS,%,August,2022,17.115516559
Revant,TACOS,%,August,2023,17.225190325
Revant,TACOS,%,August,2024,16.616504506
Revant,Repeat Rate,%,August,2021,
Revant,Repeat Rate,%,August,2022,19.525567062
Revant,Repeat Rate,%,August,2023,22.055363322
Revant,Repeat Rate,%,August,2024,23.109981688
Revant,Email Click Rate,%,August,2021,"3,104,079"
Revant,Email Click Rate,%,August,2022,"3,509,131"
Revant,Email Click Rate,%,August,2023,"4,454,659"
Revant,Email Click Rate,%,August,2024,"2,569,855"
Revant,Email Click Through Rate,%,August,2021,"443,631"
Revant,Email Click Through Rate,%,August,2022,"1,964,972"
Revant,Email Click Through Rate,%,August,2023,"2,300,960"
Revant,Email Click Through Rate,%,August,2024,"1,323,898"
Revant,Email Open Rate,%,August,2021,"3,497,460"
Revant,Email Open Rate,%,August,2022,"5,298,499"
Revant,Email Open Rate,%,August,2023,"6,560,081"
Revant,Email Open Rate,%,August,2024,"3,691,083"
Revant,% Cross-Sell Customers,%,August,2021,3.642848790
Revant,% Cross-Sell Customers,%,August,2022,3.448275862
Revant,% Cross-Sell Customers,%,August,2023,3.519792062
Revant,% Cross-Sell Customers,%,August,2024,3.511546979
Revant,ACOS,%,August,2021,
Revant,ACOS,%,August,2022,
Revant,ACOS,%,August,2023,23.594170881
Revant,ACOS,%,August,2024,21.367310104
Revant,Contact Rate,%,August,2021,0
Revant,Contact Rate,%,August,2022,0
Revant,Contact Rate,%,August,2023,0
Revant,Contact Rate,%,August,2024,62.810272794
Revant,Conversion Rate,%,August,2021,5.994252133
Revant,Conversion Rate,%,August,2022,
Revant,Conversion Rate,%,August,2023,5.057002891
Revant,Conversion Rate,%,August,2024,6.160787624
Revant,CSAT Score,%,August,2021,
Revant,CSAT Score,%,August,2022,
Revant,CSAT Score,%,August,2023,
Revant,CSAT Score,%,August,2024,
Rose Boreal,TACOS,%,August,2021,1.113437592
Rose Boreal,TACOS,%,August,2022,7.559042013
Rose Boreal,TACOS,%,August,2023,20.650614302
Rose Boreal,TACOS,%,August,2024,21.106974390
Rose Boreal,Repeat Rate,%,August,2021,
Rose Boreal,Repeat Rate,%,August,2022,70.499698977
Rose Boreal,Repeat Rate,%,August,2023,67.474370923
Rose Boreal,Repeat Rate,%,August,2024,78.253968254
Rose Boreal,Email Click Rate,%,August,2021,0
Rose Boreal,Email Click Rate,%,August,2022,"1,037,953"
Rose Boreal,Email Click Rate,%,August,2023,"1,448,634"
Rose Boreal,Email Click Rate,%,August,2024,"1,669,335"
Rose Boreal,Email Click Through Rate,%,August,2021,0
Rose Boreal,Email Click Through Rate,%,August,2022,"475,368"
Rose Boreal,Email Click Through Rate,%,August,2023,"486,478"
Rose Boreal,Email Click Through Rate,%,August,2024,"536,319"
Rose Boreal,Email Open Rate,%,August,2021,0
Rose Boreal,Email Open Rate,%,August,2022,"1,430,671"
Rose Boreal,Email Open Rate,%,August,2023,"1,884,030"
Rose Boreal,Email Open Rate,%,August,2024,"2,130,116"
Rose Boreal,% Cross-Sell Customers,%,August,2021,14.421464505
Rose Boreal,% Cross-Sell Customers,%,August,2022,15.883306321
Rose Boreal,% Cross-Sell Customers,%,August,2023,21.035242291
Rose Boreal,% Cross-Sell Customers,%,August,2024,20.267686424
Rose Boreal,ACOS,%,August,2021,0.440718496
Rose Boreal,ACOS,%,August,2022,4.229559077
Rose Boreal,ACOS,%,August,2023,18.114960136
Rose Boreal,ACOS,%,August,2024,22.560655567
Rose Boreal,Contact Rate,%,August,2021,0.185442745
Rose Boreal,Contact Rate,%,August,2022,0.058275058
Rose Boreal,Contact Rate,%,August,2023,51.265822785
Rose Boreal,Contact Rate,%,August,2024,48.527131783
Rose Boreal,Conversion Rate,%,August,2021,2.525554111
Rose Boreal,Conversion Rate,%,August,2022,2.397136713
Rose Boreal,Conversion Rate,%,August,2023,1.723141159
Rose Boreal,Conversion Rate,%,August,2024,1.499642942
Rose Boreal,CSAT Score,%,August,2021,100
Rose Boreal,CSAT Score,%,August,2022,
Rose Boreal,CSAT Score,%,August,2023,94.029850746
Rose Boreal,CSAT Score,%,August,2024,94.444444444
Wolf & Grizzly,TACOS,%,August,2021,35.649077956
Wolf & Grizzly,TACOS,%,August,2022,22.302157152
Wolf & Grizzly,TACOS,%,August,2023,13.950568219
Wolf & Grizzly,TACOS,%,August,2024,0.611661570
Wolf & Grizzly,Repeat Rate,%,August,2021,
Wolf & Grizzly,Repeat Rate,%,August,2022,20.434782609
Wolf & Grizzly,Repeat Rate,%,August,2023,16.541353383
Wolf & Grizzly,Repeat Rate,%,August,2024,5.050505051
Wolf & Grizzly,Email Click Rate,%,August,2021,"141,634"
Wolf & Grizzly,Email Click Rate,%,August,2022,"184,816"
Wolf & Grizzly,Email Click Rate,%,August,2023,"293,599"
Wolf & Grizzly,Email Click Rate,%,August,2024,"139,898"
Wolf & Grizzly,Email Click Through Rate,%,August,2021,"26,996"
Wolf & Grizzly,Email Click Through Rate,%,August,2022,"70,969"
Wolf & Grizzly,Email Click Through Rate,%,August,2023,"145,147"
Wolf & Grizzly,Email Click Through Rate,%,August,2024,"71,939"
Wolf & Grizzly,Email Open Rate,%,August,2021,"165,694"
Wolf & Grizzly,Email Open Rate,%,August,2022,"250,801"
Wolf & Grizzly,Email Open Rate,%,August,2023,"429,804"
Wolf & Grizzly,Email Open Rate,%,August,2024,"205,433"
Wolf & Grizzly,% Cross-Sell Customers,%,August,2021,1.005025126
Wolf & Grizzly,% Cross-Sell Customers,%,August,2022,8.045977011
Wolf & Grizzly,% Cross-Sell Customers,%,August,2023,6.578947368
Wolf & Grizzly,% Cross-Sell Customers,%,August,2024,0
Wolf & Grizzly,ACOS,%,August,2021,60.009459692
Wolf & Grizzly,ACOS,%,August,2022,41.994056878
Wolf & Grizzly,ACOS,%,August,2023,23.508818822
Wolf & Grizzly,ACOS,%,August,2024,1.811027767
Wolf & Grizzly,Contact Rate,%,August,2021,0
Wolf & Grizzly,Contact Rate,%,August,2022,272.549019608
Wolf & Grizzly,Contact Rate,%,August,2023,54.761904762
Wolf & Grizzly,Contact Rate,%,August,2024,564.705882353
Wolf & Grizzly,Conversion Rate,%,August,2021,1.080344032
Wolf & Grizzly,Conversion Rate,%,August,2022,1.081883751
Wolf & Grizzly,Conversion Rate,%,August,2023,1.074993601
Wolf & Grizzly,Conversion Rate,%,August,2024,0.296064089
Wolf & Grizzly,CSAT Score,%,August,2021,
Wolf & Grizzly,CSAT Score,%,August,2022,100
Wolf & Grizzly,CSAT Score,%,August,2023,50
Wolf & Grizzly,CSAT Score,%,August,2024,
Alex Bottle,Gross Revenue,$,August,2021,639.976228
Alex Bottle,Gross Revenue,$,August,2022,282.348703
Alex Bottle,Gross Revenue,$,August,2023,"1,345.417326"
Alex Bottle,Gross Revenue,$,August,2024,204.126651
Alex Bottle,Discount,$,August,2021,68.104647
Alex Bottle,Discount,$,August,2022,0
Alex Bottle,Discount,$,August,2023,0
Alex Bottle,Discount,$,August,2024,96.155998
Alex Bottle,Refund,$,August,2021,44.19237
Alex Bottle,Refund,$,August,2022,0
Alex Bottle,Refund,$,August,2023,171.031229
Alex Bottle,Refund,$,August,2024,0
Alex Bottle,Shipping Revenue,$,August,2021,0
Alex Bottle,Shipping Revenue,$,August,2022,0
Alex Bottle,Shipping Revenue,$,August,2023,27.73919
Alex Bottle,Shipping Revenue,$,August,2024,6.8535
Alex Bottle,Net Revenue,$,August,2021,527.679211
Alex Bottle,Net Revenue,$,August,2022,282.348703
Alex Bottle,Net Revenue,$,August,2023,"1,174.386097"
Alex Bottle,Net Revenue,$,August,2024,107.970653
Alex Bottle,D2C Contribution Margin,$,August,2021,"-1,342.9578275"
Alex Bottle,D2C Contribution Margin,$,August,2022,-14.052839181
Alex Bottle,D2C Contribution Margin,$,August,2023,-40.863564796
Alex Bottle,D2C Contribution Margin,$,August,2024,19.683252
Alex Bottle,D2C Net AOV,$,August,2021,40.590708538
Alex Bottle,D2C Net AOV,$,August,2022,56.4697406
Alex Bottle,D2C Net AOV,$,August,2023,6.44439925
Alex Bottle,D2C Net AOV,$,August,2024,43.848693
Alex Bottle,Landed Cost,$,August,2021,185.063181
Alex Bottle,Landed Cost,$,August,2022,77.187235
Alex Bottle,Landed Cost,$,August,2023,653.530409
Alex Bottle,Landed Cost,$,August,2024,66.224784
Alex Bottle,Transaction Fees,$,August,2021,57.299575
Alex Bottle,Transaction Fees,$,August,2022,32.964612705
Alex Bottle,Transaction Fees,$,August,2023,52.872409664
Alex Bottle,Transaction Fees,$,August,2024,4.352237894
Alex Bottle,Fulfillment Fees,$,August,2021,215.421745
Alex Bottle,Fulfillment Fees,$,August,2022,51.936521976
Alex Bottle,Fulfillment Fees,$,August,2023,26.093414796
Alex Bottle,Fulfillment Fees,$,August,2024,69.97885
Alex Bottle,Gross Margin,$,August,2021,69.89471
Alex Bottle,Gross Margin,$,August,2022,120.260333319
Alex Bottle,Gross Margin,$,August,2023,469.62905354
Alex Bottle,Gross Margin,$,August,2024,-25.731718894
Alex Bottle,Adspend,$,August,2021,"1,412.8525375"
Alex Bottle,Adspend,$,August,2022,134.3131725
Alex Bottle,Adspend,$,August,2023,0
Alex Bottle,Contribution Margin,$,August,2021,"-1,342.9578275"
Alex Bottle,Contribution Margin,$,August,2022,-14.052839181
Alex Bottle,Contribution Margin,$,August,2023,469.62905354
Alex Bottle,Contribution Margin,$,August,2024,-25.731718894
Alex Bottle,D2C Net Revenue,$,August,2021,527.679211
Alex Bottle,D2C Net Revenue,$,August,2022,282.348703
Alex Bottle,D2C Net Revenue,$,August,2023,25.777597
Alex Bottle,D2C Net Revenue,$,August,2024,43.848693
Alex Bottle,LTV,$,August,2021,
Alex Bottle,LTV,$,August,2022,82.560190371
Alex Bottle,LTV,$,August,2023,"1,014.532567643"
Alex Bottle,LTV,$,August,2024,
Alex Bottle,Brand LTV,$,August,2021,
Alex Bottle,Brand LTV,$,August,2022,412.800951854
Alex Bottle,Brand LTV,$,August,2023,"2,029.065135286"
Alex Bottle,Brand LTV,$,August,2024,
Alex Bottle,CAC,$,August,2021,
Alex Bottle,CAC,$,August,2022,1.480948822
Alex Bottle,CAC,$,August,2023,0
Alex Bottle,CAC,$,August,2024,0
Alex Bottle,D2C Gross AOV,$,August,2021,49.228940615
Alex Bottle,D2C Gross AOV,$,August,2022,56.4697406
Alex Bottle,D2C Gross AOV,$,August,2023,49.2022065
Alex Bottle,D2C Gross AOV,$,August,2024,43.848693
Alex Bottle,D2C Gross Margin,$,August,2021,69.89471
Alex Bottle,D2C Gross Margin,$,August,2022,120.260333319
Alex Bottle,D2C Gross Margin,$,August,2023,-40.863564796
Alex Bottle,D2C Gross Margin,$,August,2024,19.683252
Alex Bottle,TCAC,$,August,2021,108.680964423
Alex Bottle,TCAC,$,August,2022,26.8626345
Alex Bottle,TCAC,$,August,2023,0
Alex Bottle,TCAC,$,August,2024,0
Arctic Tumblers,Gross Revenue,$,August,2021,"102,854.184636"
Arctic Tumblers,Gross Revenue,$,August,2022,"79,937.038494"
Arctic Tumblers,Gross Revenue,$,August,2023,"76,437.913307"
Arctic Tumblers,Gross Revenue,$,August,2024,"114,603.2250184"
Arctic Tumblers,Discount,$,August,2021,"3,412.612911"
Arctic Tumblers,Discount,$,August,2022,170.356246
Arctic Tumblers,Discount,$,August,2023,"5,974.893634"
Arctic Tumblers,Discount,$,August,2024,"45,529.871025"
Arctic Tumblers,Refund,$,August,2021,"2,161.19064"
Arctic Tumblers,Refund,$,August,2022,"3,617.905094"
Arctic Tumblers,Refund,$,August,2023,"2,291.983865"
Arctic Tumblers,Refund,$,August,2024,"3,581.120801"
Arctic Tumblers,Shipping Revenue,$,August,2021,186.392135
Arctic Tumblers,Shipping Revenue,$,August,2022,211.384363
Arctic Tumblers,Shipping Revenue,$,August,2023,40.2515
Arctic Tumblers,Shipping Revenue,$,August,2024,75.24861
Arctic Tumblers,Net Revenue,$,August,2021,"97,280.381085"
Arctic Tumblers,Net Revenue,$,August,2022,"76,148.777154"
Arctic Tumblers,Net Revenue,$,August,2023,"68,171.035808"
Arctic Tumblers,Net Revenue,$,August,2024,"65,492.2331924"
Arctic Tumblers,D2C Contribution Margin,$,August,2021,"15,682.188983663"
Arctic Tumblers,D2C Contribution Margin,$,August,2022,"8,554.403194069"
Arctic Tumblers,D2C Contribution Margin,$,August,2023,"8,748.356002178"
Arctic Tumblers,D2C Contribution Margin,$,August,2024,"1,785.108379886"
Arctic Tumblers,D2C Net AOV,$,August,2021,44.685521858
Arctic Tumblers,D2C Net AOV,$,August,2022,32.964838595
Arctic Tumblers,D2C Net AOV,$,August,2023,36.931887498
Arctic Tumblers,D2C Net AOV,$,August,2024,42.453227694
Arctic Tumblers,Landed Cost,$,August,2021,"28,725.595335"
Arctic Tumblers,Landed Cost,$,August,2022,"23,570.5981374"
Arctic Tumblers,Landed Cost,$,August,2023,"25,909.2983301"
Arctic Tumblers,Landed Cost,$,August,2024,"34,517.8948543"
Arctic Tumblers,Transaction Fees,$,August,2021,"14,323.700815"
Arctic Tumblers,Transaction Fees,$,August,2022,"11,387.299694966"
Arctic Tumblers,Transaction Fees,$,August,2023,"8,696.222858342"
Arctic Tumblers,Transaction Fees,$,August,2024,"7,250.418214862"
Arctic Tumblers,Fulfillment Fees,$,August,2021,"26,036.851213337"
Arctic Tumblers,Fulfillment Fees,$,August,2022,"20,177.884531565"
Arctic Tumblers,Fulfillment Fees,$,August,2023,"16,570.83664138"
Arctic Tumblers,Fulfillment Fees,$,August,2024,"12,465.39615583"
Arctic Tumblers,Gross Margin,$,August,2021,"28,380.625856663"
Arctic Tumblers,Gross Margin,$,August,2022,"21,224.379153069"
Arctic Tumblers,Gross Margin,$,August,2023,"17,034.929478178"
Arctic Tumblers,Gross Margin,$,August,2024,"11,333.772577408"
Arctic Tumblers,Adspend,$,August,2021,"12,698.436873"
Arctic Tumblers,Adspend,$,August,2022,"12,669.975959"
Arctic Tumblers,Adspend,$,August,2023,"2,795.339436"
Arctic Tumblers,Adspend,$,August,2024,"2,977.495024"
Arctic Tumblers,Contribution Margin,$,August,2021,"15,682.188983663"
Arctic Tumblers,Contribution Margin,$,August,2022,"8,554.403194069"
Arctic Tumblers,Contribution Margin,$,August,2023,"14,239.590042178"
Arctic Tumblers,Contribution Margin,$,August,2024,"8,356.277553408"
Arctic Tumblers,D2C Net Revenue,$,August,2021,"97,280.381085"
Arctic Tumblers,D2C Net Revenue,$,August,2022,"76,148.777154"
Arctic Tumblers,D2C Net Revenue,$,August,2023,"54,917.716709"
Arctic Tumblers,D2C Net Revenue,$,August,2024,"43,174.9325644"
Arctic Tumblers,LTV,$,August,2021,
Arctic Tumblers,LTV,$,August,2022,61.608266885
Arctic Tumblers,LTV,$,August,2023,65.950404454
Arctic Tumblers,LTV,$,August,2024,67.373601963
Arctic Tumblers,Brand LTV,$,August,2021,
Arctic Tumblers,Brand LTV,$,August,2022,"131,903.299401156"
Arctic Tumblers,Brand LTV,$,August,2023,"88,307.591563247"
Arctic Tumblers,Brand LTV,$,August,2024,"63,600.680253181"
Arctic Tumblers,CAC,$,August,2021,0.821331096
Arctic Tumblers,CAC,$,August,2022,3.967380728
Arctic Tumblers,CAC,$,August,2023,0.130394562
Arctic Tumblers,CAC,$,August,2024,0.062442859
Arctic Tumblers,D2C Gross AOV,$,August,2021,47.245835846
Arctic Tumblers,D2C Gross AOV,$,August,2022,34.604778569
Arctic Tumblers,D2C Gross AOV,$,August,2023,39.308948602
Arctic Tumblers,D2C Gross AOV,$,August,2024,71.451637648
Arctic Tumblers,D2C Gross Margin,$,August,2021,"28,380.625856663"
Arctic Tumblers,D2C Gross Margin,$,August,2022,"21,224.379153069"
Arctic Tumblers,D2C Gross Margin,$,August,2023,"11,543.695438178"
Arctic Tumblers,D2C Gross Margin,$,August,2024,"4,762.603403886"
Arctic Tumblers,Sales Orders,$,August,2021,37
Arctic Tumblers,Sales Orders,$,August,2022,42
Arctic Tumblers,Sales Orders,$,August,2023,50
Arctic Tumblers,Sales Orders,$,August,2024,24
Arctic Tumblers,TCAC,$,August,2021,5.832998104
Arctic Tumblers,TCAC,$,August,2022,5.484838077
Arctic Tumblers,TCAC,$,August,2023,1.879851672
Arctic Tumblers,TCAC,$,August,2024,2.927723721
Corretto,Gross Revenue,$,August,2021,"12,456.096592"
Corretto,Gross Revenue,$,August,2022,"9,398.121927"
Corretto,Gross Revenue,$,August,2023,"3,029.6079208"
Corretto,Gross Revenue,$,August,2024,"3,715.6385458"
Corretto,Discount,$,August,2021,0
Corretto,Discount,$,August,2022,0
Corretto,Discount,$,August,2023,0
Corretto,Discount,$,August,2024,0
Corretto,Refund,$,August,2021,213.457028
Corretto,Refund,$,August,2022,311.256551
Corretto,Refund,$,August,2023,154.263618
Corretto,Refund,$,August,2024,178.2473046
Corretto,Shipping Revenue,$,August,2021,6.428
Corretto,Shipping Revenue,$,August,2022,0
Corretto,Shipping Revenue,$,August,2023,0
Corretto,Shipping Revenue,$,August,2024,0
Corretto,Net Revenue,$,August,2021,"12,242.639564"
Corretto,Net Revenue,$,August,2022,"9,086.865376"
Corretto,Net Revenue,$,August,2023,"2,875.3443028"
Corretto,Net Revenue,$,August,2024,"3,537.3912412"
Corretto,D2C Contribution Margin,$,August,2021,"2,995.775069"
Corretto,D2C Contribution Margin,$,August,2022,766.535038
Corretto,D2C Contribution Margin,$,August,2023,407.9372717
Corretto,D2C Contribution Margin,$,August,2024,928.5512635
Corretto,D2C Net AOV,$,August,2021,19.525740931
Corretto,D2C Net AOV,$,August,2022,21.132245060
Corretto,D2C Net AOV,$,August,2023,20.107302817
Corretto,D2C Net AOV,$,August,2024,19.761962241
Corretto,Landed Cost,$,August,2021,"3,602.776766"
Corretto,Landed Cost,$,August,2022,"2,881.716594"
Corretto,Landed Cost,$,August,2023,817.3688075
Corretto,Landed Cost,$,August,2024,717.2980558
Corretto,Transaction Fees,$,August,2021,"1,857.503883"
Corretto,Transaction Fees,$,August,2022,"1,362.293188"
Corretto,Transaction Fees,$,August,2023,435.5202502
Corretto,Transaction Fees,$,August,2024,541.6795841
Corretto,Fulfillment Fees,$,August,2021,"2,722.316038"
Corretto,Fulfillment Fees,$,August,2022,"2,613.822464"
Corretto,Fulfillment Fees,$,August,2023,814.3368034
Corretto,Fulfillment Fees,$,August,2024,882.7821708
Corretto,Gross Margin,$,August,2021,"4,066.470877"
Corretto,Gross Margin,$,August,2022,"2,229.03313"
Corretto,Gross Margin,$,August,2023,808.1184417
Corretto,Gross Margin,$,August,2024,"1,395.6314305"
Corretto,Adspend,$,August,2021,"1,070.695808"
Corretto,Adspend,$,August,2022,"1,462.498092"
Corretto,Adspend,$,August,2023,400.18117
Corretto,Adspend,$,August,2024,467.080167
Corretto,Contribution Margin,$,August,2021,"2,995.775069"
Corretto,Contribution Margin,$,August,2022,766.535038
Corretto,Contribution Margin,$,August,2023,407.9372717
Corretto,Contribution Margin,$,August,2024,928.5512635
Corretto,D2C Net Revenue,$,August,2021,"12,242.639564"
Corretto,D2C Net Revenue,$,August,2022,"9,086.865376"
Corretto,D2C Net Revenue,$,August,2023,"2,875.3443028"
Corretto,D2C Net Revenue,$,August,2024,"3,537.3912412"
Corretto,LTV,$,August,2021,
Corretto,LTV,$,August,2022,27.389072896
Corretto,LTV,$,August,2023,40.894509627
Corretto,LTV,$,August,2024,25.515532847
Corretto,Brand LTV,$,August,2021,
Corretto,Brand LTV,$,August,2022,"11,612.966907707"
Corretto,Brand LTV,$,August,2023,"5,520.758799603"
Corretto,Brand LTV,$,August,2024,"4,363.156116837"
Corretto,CAC,$,August,2021,
Corretto,CAC,$,August,2022,
Corretto,CAC,$,August,2023,
Corretto,CAC,$,August,2024,
Corretto,D2C Gross AOV,$,August,2021,19.866182762
Corretto,D2C Gross AOV,$,August,2022,21.856097505
Corretto,D2C Gross AOV,$,August,2023,21.186069376
Corretto,D2C Gross AOV,$,August,2024,20.757757239
Corretto,D2C Gross Margin,$,August,2021,"4,066.470877"
Corretto,D2C Gross Margin,$,August,2022,"2,229.03313"
Corretto,D2C Gross Margin,$,August,2023,808.1184417
